10-digit PSGC,Name,Geographic Level,Old names,City Class,"Income
Classification","Urban / Rural
(based on 2020 CPH)",Population,Status,Region_Code,Province_Code,CityMunicipality_Code,Barangay_Code,PSGC_Code,Geographic_Level
0506210019,North Poblacion,Bgy,,,,R,850,,05,062,10,019,0562110019,5
0506210020,South Poblacion,Bgy,,,,R,1362,,05,062,10,020,0562110020,5
0506210021,Puting Sapa,Bgy,,,,R,927,,05,062,10,021,0562110021,5
0506210022,Rangas,Bgy,,,,R,2001,,05,062,10,022,0562110022,5
0506210023,Sablayan,Bgy,,,,R,994,,05,062,10,023,0562110023,5
0506210024,Sipaya,Bgy,,,,R,757,,05,062,10,024,0562110024,5
0506210025,Taboc,Bgy,,,,R,1414,,05,062,10,025,0562110025,5
0506210026,Tinago,Bgy,,,,R,916,,05,062,10,026,0562110026,5
0506210027,Tughan,Bgy,,,,R,2258,,05,062,10,027,0562110027,5
0506211000,Magallanes,Mun,,,3rd,,37411,,05,062,11,000,0562111000,4
0506211001,Aguada Norte,Bgy,,,,R,1386,,05,062,11,001,0562111001,5
0506211002,Aguada Sur,Bgy,,,,R,1225,,05,062,11,002,0562111002,5
0506211003,Anibong,Bgy,,,,R,513,,05,062,11,003,0562111003,5
0506211004,Bacalon,Bgy,,,,R,618,,05,062,11,004,0562111004,5
0506211005,Bacolod,Bgy,,,,R,1043,,05,062,11,005,0562111005,5
0506211006,Banacud,Bgy,,,,R,1145,,05,062,11,006,0562111006,5
0506211007,Biga,Bgy,,,,R,1304,,05,062,11,007,0562111007,5
0506211008,Behia,Bgy,,,,R,2573,,05,062,11,008,0562111008,5
0506211009,Binisitahan del Norte,Bgy,,,,R,994,,05,062,11,009,0562111009,5
0506211010,Binisitahan del Sur,Bgy,,,,R,696,,05,062,11,010,0562111010,5
0506211011,Biton,Bgy,,,,R,2283,,05,062,11,011,0562111011,5
0506211012,Bulala,Bgy,,,,R,530,,05,062,11,012,0562111012,5
0506211013,Busay,Bgy,,,,R,588,,05,062,11,013,0562111013,5
0506211014,Caditaan,Bgy,,,,R,3533,,05,062,11,014,0562111014,5
0506211015,Cagbolo,Bgy,,,,R,1055,,05,062,11,015,0562111015,5
0506211016,Cagtalaba,Bgy,,,,R,469,,05,062,11,016,0562111016,5
0506211017,Cawit Extension,Bgy,,,,R,1721,,05,062,11,017,0562111017,5
0506211018,Cawit Proper,Bgy,,,,R,1211,,05,062,11,018,0562111018,5
0506211019,Ginangra,Bgy,,,,R,799,,05,062,11,019,0562111019,5
0506211020,Hubo,Bgy,,,,R,965,,05,062,11,020,0562111020,5
0506211021,Incarizan,Bgy,,,,R,1234,,05,062,11,021,0562111021,5
0506211022,Lapinig,Bgy,,,,R,850,,05,062,11,022,0562111022,5
0506211023,Magsaysay,Bgy,,,,R,300,,05,062,11,023,0562111023,5
0506211024,Malbog,Bgy,,,,R,359,,05,062,11,024,0562111024,5
0506211025,Pantalan,Bgy,,,,R,1158,,05,062,11,025,0562111025,5
0506211026,Pawik,Bgy,,,,R,696,,05,062,11,026,0562111026,5
0506211027,Pili,Bgy,,,,R,1534,,05,062,11,027,0562111027,5
0506211028,Poblacion,Bgy,,,,R,505,,05,062,11,028,0562111028,5
0506211029,Salvacion,Bgy,,,,R,1157,,05,062,11,029,0562111029,5
0506211030,Santa Elena,Bgy,,,,R,1170,,05,062,11,030,0562111030,5
0506211031,Siuton,Bgy,,,,R,1889,,05,062,11,031,0562111031,5
0506211032,Tagas,Bgy,,,,R,471,,05,062,11,032,0562111032,5
0506211033,Tulatula Norte,Bgy,,,,R,806,,05,062,11,033,0562111033,5
0506211034,Tulatula Sur,Bgy,,,,R,631,,05,062,11,034,0562111034,5
0506212000,Matnog,Mun,,,3rd,,41989,,05,062,12,000,0562112000,4
0506212001,Balocawe,Bgy,,,,R,1006,,05,062,12,001,0562112001,5
0506212002,Banogao,Bgy,,,,R,542,,05,062,12,002,0562112002,5
0506212003,Banuangdaan,Bgy,,,,R,671,,05,062,12,003,0562112003,5
0506212004,Bariis,Bgy,,,,R,1355,,05,062,12,004,0562112004,5
0506212005,Bolo,Bgy,,,,R,1274,,05,062,12,005,0562112005,5
0506212006,Bon-Ot Big,Bgy,,,,R,1574,,05,062,12,006,0562112006,5
0506212007,Bon-Ot Small,Bgy,,,,R,366,,05,062,12,007,0562112007,5
0506212008,Cabagahan,Bgy,,,,R,492,,05,062,12,008,0562112008,5
0506212010,Calayuan,Bgy,,,,R,612,,05,062,12,010,0562112010,5
0506212011,Calintaan,Bgy,,,,R,1382,,05,062,12,011,0562112011,5
0506212012,Caloocan ,Bgy,,,,R,1061,Pob.,05,062,12,012,0562112012,5
0506212013,Calpi,Bgy,,,,R,96,,05,062,12,013,0562112013,5
0506212014,Camachiles ,Bgy,,,,R,1684,Pob.,05,062,12,014,0562112014,5
0506212015,Camcaman ,Bgy,,,,R,1123,Pob.,05,062,12,015,0562112015,5
0506212016,Coron-coron,Bgy,,,,R,1430,,05,062,12,016,0562112016,5
0506212017,Culasi,Bgy,,,,R,2159,,05,062,12,017,0562112017,5
0506212018,Gadgaron,Bgy,,,,R,2526,,05,062,12,018,0562112018,5
0506212020,Genablan Occidental,Bgy,,,,R,744,,05,062,12,020,0562112020,5
0506212021,Genablan Oriental,Bgy,,,,R,1094,,05,062,12,021,0562112021,5
0506212022,Hidhid,Bgy,,,,R,1300,,05,062,12,022,0562112022,5
0506212023,Laboy,Bgy,,,,R,779,,05,062,12,023,0562112023,5
0506212025,Lajong,Bgy,,,,R,634,,05,062,12,025,0562112025,5
0506212026,Mambajog,Bgy,,,,R,599,,05,062,12,026,0562112026,5
0506212028,Manjunlad,Bgy,,,,R,1122,,05,062,12,028,0562112028,5
0506212029,Manurabi,Bgy,,,,R,621,,05,062,12,029,0562112029,5
0506212030,Naburacan,Bgy,,,,R,498,,05,062,12,030,0562112030,5
0506212031,Paghuliran,Bgy,,,,R,526,,05,062,12,031,0562112031,5
0506212032,Pangi,Bgy,,,,R,683,,05,062,12,032,0562112032,5
0506212033,Pawa,Bgy,,,,R,1375,,05,062,12,033,0562112033,5
0506212034,Poropandan,Bgy,,,,R,910,,05,062,12,034,0562112034,5
0506212035,Santa Isabel,Bgy,,,,R,1385,,05,062,12,035,0562112035,5
0506212036,Sinalmacan,Bgy,,,,R,514,,05,062,12,036,0562112036,5
0506212037,Sinang-Atan,Bgy,,,,R,414,,05,062,12,037,0562112037,5
0506212038,Sinibaran,Bgy,,,,R,1081,,05,062,12,038,0562112038,5
0506212039,Sisigon,Bgy,,,,R,1708,,05,062,12,039,0562112039,5
0506212040,Sua,Bgy,,,,R,1364,,05,062,12,040,0562112040,5
0506212041,Sulangan,Bgy,,,,R,888,,05,062,12,041,0562112041,5
0506212042,Tablac ,Bgy,,,,R,1449,Pob.,05,062,12,042,0562112042,5
0506212043,Tabunan ,Bgy,,,,R,2010,Pob.,05,062,12,043,0562112043,5
0506212044,Tugas,Bgy,,,,R,938,,05,062,12,044,0562112044,5
0506213000,Pilar,Mun,,,1st,,75793,,05,062,13,000,0562113000,4
0506213001,Abas,Bgy,,,,R,1162,,05,062,13,001,0562113001,5
0506213002,Abucay,Bgy,,,,R,2820,,05,062,13,002,0562113002,5
0506213003,Bantayan,Bgy,,,,R,1901,,05,062,13,003,0562113003,5
0506213004,Banuyo ,Bgy,,,,R,3809,Pob.,05,062,13,004,0562113004,5
0506213005,Bayasong,Bgy,,,,R,1734,,05,062,13,005,0562113005,5
0506213006,Bayawas,Bgy,,,,R,342,,05,062,13,006,0562113006,5
0506213007,Binanuahan ,Bgy,,,,R,1889,Pob.,05,062,13,007,0562113007,5
0506213009,Cabiguan,Bgy,,,,R,2114,,05,062,13,009,0562113009,5
0506213010,Cagdongon,Bgy,,,,R,972,,05,062,13,010,0562113010,5
0506213011,Calongay,Bgy,,,,R,1920,,05,062,13,011,0562113011,5
0506213012,Calpi,Bgy,,,,R,628,,05,062,13,012,0562113012,5
0506213013,Catamlangan,Bgy,,,,R,1132,,05,062,13,013,0562113013,5
0506213014,Comapo-capo,Bgy,,,,R,852,,05,062,13,014,0562113014,5
0506213015,Danlog,Bgy,,,,R,1164,,05,062,13,015,0562113015,5
0506213016,Dao ,Bgy,,,,R,2485,Pob.,05,062,13,016,0562113016,5
0506213017,Dapdap,Bgy,,,,R,1774,,05,062,13,017,0562113017,5
0506213018,Del Rosario,Bgy,Bual,,,R,3032,,05,062,13,018,0562113018,5
0506213019,Esmerada,Bgy,,,,R,555,,05,062,13,019,0562113019,5
0506213020,Esperanza,Bgy,,,,R,1687,,05,062,13,020,0562113020,5
0506213021,Guiron,Bgy,,,,R,829,,05,062,13,021,0562113021,5
0506213022,Ginablan,Bgy,,,,R,1948,,05,062,13,022,0562113022,5
0506213023,Inang,Bgy,,,,R,1863,,05,062,13,023,0562113023,5
0506213024,Inapugan,Bgy,,,,R,2762,,05,062,13,024,0562113024,5
0506213025,Lubiano,Bgy,,,,R,764,,05,062,13,025,0562113025,5
0506213026,Leona,Bgy,,,,R,351,,05,062,13,026,0562113026,5
0506213027,Lipason,Bgy,,,,R,885,,05,062,13,027,0562113027,5
0506213028,Lourdes,Bgy,,,,R,908,,05,062,13,028,0562113028,5
0506213029,Lungib,Bgy,,,,R,2271,,05,062,13,029,0562113029,5
0506213030,Lumbang,Bgy,,,,R,1534,,05,062,13,030,0562113030,5
0506213031,Mabanate,Bgy,,,,R,1771,,05,062,13,031,0562113031,5
0506213032,Malbog,Bgy,,,,R,993,,05,062,13,032,0562113032,5
0506213033,Marifosque ,Bgy,,,,R,2473,Pob.,05,062,13,033,0562113033,5
0506213034,Mercedes,Bgy,,,,R,1035,,05,062,13,034,0562113034,5
0506213035,Migabod,Bgy,,,,R,439,,05,062,13,035,0562113035,5
0506213036,Naspi,Bgy,,,,R,911,,05,062,13,036,0562113036,5
0506213037,Palanas,Bgy,,,,R,1355,,05,062,13,037,0562113037,5
0506213038,Pangpang,Bgy,,,,R,1270,,05,062,13,038,0562113038,5
0506213039,Pinagsalog,Bgy,,,,R,482,,05,062,13,039,0562113039,5
0506213040,Pineda,Bgy,,,,R,1002,,05,062,13,040,0562113040,5
0506213042,Poctol,Bgy,,,,R,1256,,05,062,13,042,0562113042,5
0506213043,Pudo,Bgy,,,,R,363,,05,062,13,043,0562113043,5
0506213044,Putiao,Bgy,,,,R,2237,,05,062,13,044,0562113044,5
0506213045,Sacnangan,Bgy,,,,R,1161,,05,062,13,045,0562113045,5
0506213046,Salvacion,Bgy,,,,R,2266,,05,062,13,046,0562113046,5
0506213047,San Antonio,Bgy,Millabas,,,R,1027,,05,062,13,047,0562113047,5
0506213048,San Antonio,Bgy,Sapa,,,R,2731,,05,062,13,048,0562113048,5
0506213049,San Jose,Bgy,,,,R,1233,,05,062,13,049,0562113049,5
0506213050,San Rafael,Bgy,,,,R,3312,,05,062,13,050,0562113050,5
0506213051,Santa Fe,Bgy,,,,R,2389,,05,062,13,051,0562113051,5
0506214000,Prieto Diaz,Mun,,,5th,,22644,,05,062,14,000,0562114000,4
0506214001,Brillante ,Bgy,,,,R,653,Pob.,05,062,14,001,0562114001,5
0506214002,Bulawan,Bgy,,,,R,1010,,05,062,14,002,0562114002,5
0506214003,Calao,Bgy,,,,R,1871,,05,062,14,003,0562114003,5
0506214004,Carayat,Bgy,,,,R,870,,05,062,14,004,0562114004,5
0506214005,Diamante,Bgy,,,,R,1765,,05,062,14,005,0562114005,5
0506214006,Gogon,Bgy,,,,R,1609,,05,062,14,006,0562114006,5
0506214007,Lupi,Bgy,,,,R,833,,05,062,14,007,0562114007,5
0506214008,Manlabong,Bgy,,,,R,729,,05,062,14,008,0562114008,5
0506214010,Maningcay De Oro,Bgy,,,,R,1270,,05,062,14,010,0562114010,5
0506214011,Perlas,Bgy,,,,R,424,,05,062,14,011,0562114011,5
0506214012,Quidolog,Bgy,,,,R,1025,,05,062,14,012,0562114012,5
0506214013,Rizal,Bgy,,,,R,1074,,05,062,14,013,0562114013,5
0506214014,San Antonio,Bgy,,,,R,609,,05,062,14,014,0562114014,5
0506214015,San Fernando,Bgy,,,,R,1461,,05,062,14,015,0562114015,5
0506214016,San Isidro,Bgy,,,,R,1288,,05,062,14,016,0562114016,5
0506214017,San Juan,Bgy,,,,R,762,,05,062,14,017,0562114017,5
0506214018,San Rafael,Bgy,,,,R,696,,05,062,14,018,0562114018,5
0506214019,San Ramon,Bgy,,,,R,526,,05,062,14,019,0562114019,5
0506214020,Santa Lourdes,Bgy,,,,R,819,,05,062,14,020,0562114020,5
0506214021,Santo Domingo,Bgy,,,,R,311,,05,062,14,021,0562114021,5
0506214022,Talisayan,Bgy,,,,R,1122,,05,062,14,022,0562114022,5
0506214023,Tupaz,Bgy,,,,R,933,,05,062,14,023,0562114023,5
0506214024,Ulag,Bgy,,,,R,984,,05,062,14,024,0562114024,5
0506215000,Santa Magdalena,Mun,,,5th,,17096,,05,062,15,000,0562115000,4
0506215001,La Esperanza,Bgy,,,,R,514,,05,062,15,001,0562115001,5
0506215002,Peñafrancia,Bgy,,,,R,835,,05,062,15,002,0562115002,5
0506215003,Barangay Poblacion I,Bgy,,,,R,1091,,05,062,15,003,0562115003,5
0506215004,Barangay Poblacion II,Bgy,,,,R,558,,05,062,15,004,0562115004,5
0506215005,Barangay Poblacion III,Bgy,,,,R,846,,05,062,15,005,0562115005,5
0506215006,Barangay Poblacion IV,Bgy,,,,R,1289,,05,062,15,006,0562115006,5
0506215007,Salvacion,Bgy,,,,R,1562,,05,062,15,007,0562115007,5
0506215008,San Antonio,Bgy,,,,R,1510,,05,062,15,008,0562115008,5
0506215009,San Bartolome,Bgy,Talaongan,,,R,2823,,05,062,15,009,0562115009,5
0506215010,San Eugenio,Bgy,,,,R,1084,,05,062,15,010,0562115010,5
0506215011,San Isidro,Bgy,,,,R,1581,,05,062,15,011,0562115011,5
0506215012,San Rafael,Bgy,,,,R,1336,,05,062,15,012,0562115012,5
0506215013,San Roque,Bgy,,,,R,1185,,05,062,15,013,0562115013,5
0506215014,San Sebastian,Bgy,,,,R,882,,05,062,15,014,0562115014,5
0506216000,City of Sorsogon ,City,,CC,3rd,,182237,Capital,05,062,16,000,0562116000,3
0506216001,Abuyog,Bgy,,,,R,4579,,05,062,16,001,0562116001,5
0506216002,Almendras-Cogon ,Bgy,,,,U,834,Pob.,05,062,16,002,0562116002,5
0506216003,Balogo,Bgy,Sorsogon East District,,,U,7957,,05,062,16,003,0562116003,5
0506216004,Barayong,Bgy,,,,R,983,,05,062,16,004,0562116004,5
0506216005,Basud,Bgy,,,,R,2934,,05,062,16,005,0562116005,5
0506216006,Bibincahan,Bgy,,,,U,20618,,05,062,16,006,0562116006,5
0506216008,Bitan-o/Dalipay ,Bgy,,,,U,3308,Pob.,05,062,16,008,0562116008,5
0506216009,Bucalbucalan,Bgy,,,,R,2566,,05,062,16,009,0562116009,5
0506216010,Buenavista,Bgy,Sorsogon West District,,,R,2033,,05,062,16,010,0562116010,5
0506216011,Buhatan,Bgy,,,,U,3859,,05,062,16,011,0562116011,5
0506216012,Bulabog,Bgy,,,,R,2487,,05,062,16,012,0562116012,5
0506216013,Burabod ,Bgy,,,,U,2205,Pob.,05,062,16,013,0562116013,5
0506216014,Cabid-An,Bgy,,,,U,8009,,05,062,16,014,0562116014,5
0506216015,Cambulaga,Bgy,,,,R,4956,,05,062,16,015,0562116015,5
0506216016,Capuy,Bgy,,,,R,2608,,05,062,16,016,0562116016,5
0506216017,Gimaloto,Bgy,,,,R,1029,,05,062,16,017,0562116017,5
0506216018,Guinlajon,Bgy,,,,U,5228,,05,062,16,018,0562116018,5
0506216019,Macabog,Bgy,,,,R,4392,,05,062,16,019,0562116019,5
0506216020,Marinas,Bgy,,,,R,919,,05,062,16,020,0562116020,5
0506216021,Pamurayan,Bgy,,,,R,2328,,05,062,16,021,0562116021,5
0506216022,Pangpang,Bgy,,,,U,10200,,05,062,16,022,0562116022,5
0506216023,Panlayaan,Bgy,,,,R,1591,,05,062,16,023,0562116023,5
0506216024,Peñafrancia,Bgy,,,,R,2076,,05,062,16,024,0562116024,5
0506216025,Piot ,Bgy,,,,U,2562,Pob.,05,062,16,025,0562116025,5
0506216026,Polvorista ,Bgy,,,,U,566,Pob.,05,062,16,026,0562116026,5
0506216027,Rizal,Bgy,,,,R,3618,,05,062,16,027,0562116027,5
0506216028,Salog ,Bgy,,,,U,2811,Pob.,05,062,16,028,0562116028,5
0506216029,Salvacion,Bgy,Sorsogon West District,,,R,841,,05,062,16,029,0562116029,5
0506216030,Sampaloc ,Bgy,,,,R,4594,Pob.,05,062,16,030,0562116030,5
0506216031,San Isidro,Bgy,Sorsogon West District,,,R,1776,,05,062,16,031,0562116031,5
0506216032,San Juan,Bgy,Roro,,,U,5389,,05,062,16,032,0562116032,5
0506216033,Sirangan ,Bgy,,,,U,2271,Pob.,05,062,16,033,0562116033,5
0506216034,Sulucan ,Bgy,,,,U,592,Pob.,05,062,16,034,0562116034,5
0506216035,Talisay ,Bgy,,,,U,2634,Pob.,05,062,16,035,0562116035,5
0506216036,Ticol,Bgy,,,,R,2300,,05,062,16,036,0562116036,5
0506216037,Tugos,Bgy,,,,R,3209,,05,062,16,037,0562116037,5
0506216038,Balete,Bgy,,,,R,2880,,05,062,16,038,0562116038,5
0506216039,Balogo,Bgy,Bacon District,,,R,534,,05,062,16,039,0562116039,5
0506216040,Bato,Bgy,,,,R,1853,,05,062,16,040,0562116040,5
0506216041,Bon-Ot,Bgy,,,,R,638,,05,062,16,041,0562116041,5
0506216042,Bogña,Bgy,,,,R,1621,,05,062,16,042,0562116042,5
0506216043,Buenavista,Bgy,Bacon District,,,R,1419,,05,062,16,043,0562116043,5
0506216044,Cabarbuhan,Bgy,,,,R,941,,05,062,16,044,0562116044,5
0506216045,Caricaran,Bgy,,,,R,2595,,05,062,16,045,0562116045,5
0506216046,Del Rosario,Bgy,,,,R,1023,,05,062,16,046,0562116046,5
0506216047,Gatbo,Bgy,,,,R,2460,,05,062,16,047,0562116047,5
0506216048,Jamislagan,Bgy,,,,R,604,,05,062,16,048,0562116048,5
0506216049,Maricrum,Bgy,,,,R,1627,,05,062,16,049,0562116049,5
0506216050,Osiao,Bgy,,,,U,3083,,05,062,16,050,0562116050,5
0506216051,Poblacion,Bgy,,,,R,4647,,05,062,16,051,0562116051,5
0506216052,Rawis,Bgy,,,,R,1649,,05,062,16,052,0562116052,5
0506216053,Salvacion,Bgy,Bacon District,,,R,1252,,05,062,16,053,0562116053,5
0506216054,San Isidro,Bgy,Bacon District,,,R,3048,,05,062,16,054,0562116054,5
0506216055,San Juan,Bgy,,,,R,2109,,05,062,16,055,0562116055,5
0506216056,San Pascual,Bgy,,,,R,1625,,05,062,16,056,0562116056,5
0506216057,San Ramon,Bgy,,,,R,998,,05,062,16,057,0562116057,5
0506216058,San Roque,Bgy,,,,R,3636,,05,062,16,058,0562116058,5
0506216059,San Vicente,Bgy,,,,R,1707,,05,062,16,059,0562116059,5
0506216060,Santa Cruz,Bgy,,,,R,1146,,05,062,16,060,0562116060,5
0506216061,Santa Lucia,Bgy,,,,R,524,,05,062,16,061,0562116061,5
0506216062,Santo Domingo,Bgy,,,,R,1390,,05,062,16,062,0562116062,5
0506216063,Santo Niño,Bgy,,,,R,2692,,05,062,16,063,0562116063,5
0506216064,Sawanga,Bgy,,,,R,1494,,05,062,16,064,0562116064,5
0506216065,Sugod,Bgy,,,,R,2180,,05,062,16,065,0562116065,5
0600000000,Region VI (Western Visayas),Reg,,,,,7954723,,06,000,00,000,0600000000,1
0600400000,Aklan,Prov,,,2nd,,615475,,06,004,00,000,0604000000,2
0600401000,Altavas,Mun,,,4th,,25639,,06,004,01,000,0604001000,4
0600401001,Cabangila,Bgy,,,,R,1710,,06,004,01,001,0604001001,5
0600401002,Cabugao,Bgy,,,,R,2157,,06,004,01,002,0604001002,5
0600401003,Catmon,Bgy,,,,R,1237,,06,004,01,003,0604001003,5
0600401004,Dalipdip,Bgy,,,,R,955,,06,004,01,004,0604001004,5
0600401005,Ginictan,Bgy,,,,R,1632,,06,004,01,005,0604001005,5
0600401006,Linayasan,Bgy,,,,R,2006,,06,004,01,006,0604001006,5
0600401007,Lumaynay,Bgy,,,,R,1154,,06,004,01,007,0604001007,5
0600401008,Lupo,Bgy,,,,R,2216,,06,004,01,008,0604001008,5
0600401009,Man-up,Bgy,,,,R,1114,,06,004,01,009,0604001009,5
0600401010,Odiong,Bgy,,,,R,3264,,06,004,01,010,0604001010,5
0600401011,Poblacion,Bgy,,,,R,4652,,06,004,01,011,0604001011,5
0600401012,Quinasay-an,Bgy,,,,R,501,,06,004,01,012,0604001012,5
0600401013,Talon,Bgy,,,,R,1850,,06,004,01,013,0604001013,5
0600401014,Tibiao,Bgy,,,,R,1191,,06,004,01,014,0604001014,5
0600402000,Balete,Mun,,,4th,,30090,,06,004,02,000,0604002000,4
0600402001,Aranas,Bgy,,,,U,5609,,06,004,02,001,0604002001,5
0600402002,Arcangel,Bgy,,,,R,3616,,06,004,02,002,0604002002,5
0600402004,Calizo,Bgy,,,,R,4367,,06,004,02,004,0604002004,5
0600402005,Cortes,Bgy,,,,R,3536,,06,004,02,005,0604002005,5
0600402006,Feliciano,Bgy,,,,U,2862,,06,004,02,006,0604002006,5
0600402007,Fulgencio,Bgy,,,,R,3624,,06,004,02,007,0604002007,5
0600402008,Guanko,Bgy,,,,R,1180,,06,004,02,008,0604002008,5
0600402009,Morales,Bgy,,,,R,3392,,06,004,02,009,0604002009,5
0600402010,Oquendo,Bgy,,,,R,1032,,06,004,02,010,0604002010,5
0600402011,Poblacion,Bgy,,,,R,872,,06,004,02,011,0604002011,5
0600403000,Banga,Mun,,,3rd,,40318,,06,004,03,000,0604003000,4
0600403001,Agbanawan,Bgy,,,,R,1555,,06,004,03,001,0604003001,5
0600403002,Bacan,Bgy,,,,R,1579,,06,004,03,002,0604003002,5
0600403003,Badiangan,Bgy,,,,R,1854,,06,004,03,003,0604003003,5
0600403004,Cerrudo,Bgy,,,,R,1492,,06,004,03,004,0604003004,5
0600403005,Cupang,Bgy,,,,R,747,,06,004,03,005,0604003005,5
0600403006,Daguitan,Bgy,,,,R,449,,06,004,03,006,0604003006,5
0600403007,Daja Norte,Bgy,,,,R,1347,,06,004,03,007,0604003007,5
0600403008,Daja Sur,Bgy,,,,R,528,,06,004,03,008,0604003008,5
0600403009,Dingle,Bgy,,,,R,866,,06,004,03,009,0604003009,5
0600403010,Jumarap,Bgy,,,,R,1943,,06,004,03,010,0604003010,5
0600403011,Lapnag,Bgy,,,,R,560,,06,004,03,011,0604003011,5
0600403012,Libas,Bgy,,,,R,1617,,06,004,03,012,0604003012,5
0600403013,Linabuan Sur,Bgy,,,,R,3976,,06,004,03,013,0604003013,5
0600403014,Mambog,Bgy,,,,R,2003,,06,004,03,014,0604003014,5
0600403015,Mangan,Bgy,,,,R,1791,,06,004,03,015,0604003015,5
0600403016,Muguing,Bgy,,,,R,703,,06,004,03,016,0604003016,5
0600403017,Pagsanghan,Bgy,,,,R,2041,,06,004,03,017,0604003017,5
0600403018,Palale,Bgy,,,,R,681,,06,004,03,018,0604003018,5
0600403019,Poblacion,Bgy,,,,U,1866,,06,004,03,019,0604003019,5
0600403020,Polo,Bgy,,,,R,982,,06,004,03,020,0604003020,5
0600403021,Polocate,Bgy,,,,R,1686,,06,004,03,021,0604003021,5
0600403022,San Isidro,Bgy,,,,R,266,,06,004,03,022,0604003022,5
0600403023,Sibalew,Bgy,,,,R,995,,06,004,03,023,0604003023,5
0600403024,Sigcay,Bgy,,,,R,977,,06,004,03,024,0604003024,5
0600403025,Taba-ao,Bgy,,,,R,1297,,06,004,03,025,0604003025,5
0600403026,Tabayon,Bgy,,,,R,1945,,06,004,03,026,0604003026,5
0600403027,Tinapuay,Bgy,,,,R,485,,06,004,03,027,0604003027,5
0600403028,Torralba,Bgy,,,,R,1740,,06,004,03,028,0604003028,5
0600403029,Ugsod,Bgy,,,,R,1437,,06,004,03,029,0604003029,5
0600403030,Venturanza,Bgy,,,,R,910,,06,004,03,030,0604003030,5
0600404000,Batan,Mun,,,4th,,33484,,06,004,04,000,0604004000,4
0600404001,Ambolong,Bgy,,,,R,2333,,06,004,04,001,0604004001,5
0600404002,Angas,Bgy,,,,R,1553,,06,004,04,002,0604004002,5
0600404003,Bay-ang,Bgy,,,,R,2192,,06,004,04,003,0604004003,5
0600404004,Caiyang,Bgy,,,,R,1008,,06,004,04,004,0604004004,5
0600404005,Cabugao,Bgy,,,,R,2589,,06,004,04,005,0604004005,5
0600404006,Camaligan,Bgy,,,,R,3223,,06,004,04,006,0604004006,5
0600404007,Camanci,Bgy,,,,R,2643,,06,004,04,007,0604004007,5
0600404008,Ipil,Bgy,,,,R,558,,06,004,04,008,0604004008,5
0600404009,Lalab,Bgy,,,,R,3174,,06,004,04,009,0604004009,5
0600404010,Lupit,Bgy,,,,R,1654,,06,004,04,010,0604004010,5
0600404011,Magpag-ong,Bgy,,,,R,1329,,06,004,04,011,0604004011,5
0600404012,Magubahay,Bgy,,,,R,501,,06,004,04,012,0604004012,5
0600404013,Mambuquiao,Bgy,,,,R,1650,,06,004,04,013,0604004013,5
0600404014,Man-up,Bgy,,,,R,1101,,06,004,04,014,0604004014,5
0600404015,Mandong,Bgy,,,,R,1771,,06,004,04,015,0604004015,5
0600404016,Napti,Bgy,,,,R,1109,,06,004,04,016,0604004016,5
0600404017,Palay,Bgy,,,,R,1460,,06,004,04,017,0604004017,5
0600404018,Poblacion,Bgy,,,,R,1484,,06,004,04,018,0604004018,5
0600404019,Songcolan,Bgy,,,,R,1228,,06,004,04,019,0604004019,5
0600404020,Tabon,Bgy,,,,R,924,,06,004,04,020,0604004020,5
0600405000,Buruanga,Mun,,,5th,,19357,,06,004,05,000,0604005000,4
0600405001,Alegria,Bgy,,,,R,1566,,06,004,05,001,0604005001,5
0600405002,Bagongbayan,Bgy,,,,R,988,,06,004,05,002,0604005002,5
0600405003,Balusbos,Bgy,,,,R,1161,,06,004,05,003,0604005003,5
0600405004,Bel-is,Bgy,,,,R,676,,06,004,05,004,0604005004,5
0600405005,Cabugan,Bgy,,,,R,888,,06,004,05,005,0604005005,5
0600405006,El Progreso,Bgy,,,,R,1080,,06,004,05,006,0604005006,5
0600405007,Habana,Bgy,,,,R,2082,,06,004,05,007,0604005007,5
0600405008,Katipunan,Bgy,,,,R,2016,,06,004,05,008,0604005008,5
0600405009,Mayapay,Bgy,,,,R,1179,,06,004,05,009,0604005009,5
0600405010,Nazareth,Bgy,,,,R,2051,,06,004,05,010,0604005010,5
0600405011,Panilongan,Bgy,,,,R,1289,,06,004,05,011,0604005011,5
0600405012,Poblacion,Bgy,,,,R,1033,,06,004,05,012,0604005012,5
0600405013,Santander,Bgy,,,,R,1411,,06,004,05,013,0604005013,5
0600405014,Tag-osip,Bgy,,,,R,330,,06,004,05,014,0604005014,5
0600405015,Tigum,Bgy,,,,R,1607,,06,004,05,015,0604005015,5
0600406000,Ibajay,Mun,,,3rd,,52364,,06,004,06,000,0604006000,4
0600406001,Agbago,Bgy,,,,R,2114,,06,004,06,001,0604006001,5
0600406002,Agdugayan,Bgy,,,,R,1385,,06,004,06,002,0604006002,5
0600406003,Antipolo,Bgy,,,,R,819,,06,004,06,003,0604006003,5
0600406004,Aparicio,Bgy,,,,R,868,,06,004,06,004,0604006004,5
0600406005,Aquino,Bgy,,,,R,3400,,06,004,06,005,0604006005,5
0600406006,Aslum,Bgy,,,,R,1604,,06,004,06,006,0604006006,5
0600406007,Bagacay,Bgy,,,,R,1090,,06,004,06,007,0604006007,5
0600406008,Batuan,Bgy,,,,R,1228,,06,004,06,008,0604006008,5
